,time[s],dist[cm]
57,4.355174720425449,195.66356908042007
58,1.0050508646786236,45.513931389506816
59,7.229562905850319,325.8674198892969
60,8.637273104210712,388.1935942579278
61,6.029978483864353,270.7363398617258
62,18.4163890922651,827.6933759632426
63,7.927851704301984,358.1926934955101
64,6.242989104164017,282.32773414254854
65,12.059912959072188,541.6971530570933
66,3.131649443883614,139.49248310941857
67,17.826599572311995,800.8943057946358
68,1.6566809706615737,75.92751772275807
69,21.930820813344827,987.7974575401096
70,17.160994873259053,771.0130237498424
71,4.41590403409272,199.38363613167502
72,0.12271371385783109,5.827163819457565
73,18.12136507677409,816.6479269379595
74,15.707940974391493,707.5719438392023
75,16.200159289799718,728.5532403717242
76,17.13934103746546,770.2785607390559
77,1.645436705202008,75.33645399449676
78,7.9659050787616135,359.6043522127703
79,2.574867989447327,114.48063617422477
80,19.180076130568747,864.5921233478944
81,13.851069485056842,621.8436170008009
82,7.353289441169982,332.37571914371074
83,1.4124077841338585,62.058506540333525
84,6.910718260348049,311.0445216167259
85,7.226296045038823,325.66913567624204
86,16.213470629734754,729.3682941865641
87,14.167943807893625,638.7671750187973
88,19.715838723918367,888.5685170429472
89,10.493665003598874,470.9542165688549
90,2.6576499097400377,119.20694188863179
91,15.849884160511,714.5569548684686
92,16.90633441370883,762.2178129192631
93,12.472826612655473,562.5042732952313
94,17.132603998990245,770.0624955775365
95,10.97323547476424,492.3982712830699
96,11.616285097377647,521.4185176472199
97,9.50091151907888,428.2827614295535
98,0.5648694832021153,26.919109954707743
99,2.397587266517877,107.91315999595632
100,0.6984263485940945,31.548100289627527
101,14.142453583639565,637.8200389900809
102,6.985688468362815,313.28722347288755
103,11.301570914771174,510.0557689090803
104,20.168143865024287,907.3874870126872
105,5.539827314419443,249.88496278785956
106,9.119620511902882,411.2119006026908
107,16.790025300956636,755.5144592355831
108,5.08440367759161,230.29636362493244
109,1.7106646628620665,78.45208100284457
110,6.438921175861512,288.49754778157603
111,3.5826952723112093,160.36036256720547
112,20.659947829834955,928.4968238195846
113,17.958230656987045,808.7226939837573
114,14.075639033564967,634.7883310254232
115,19.365790893060396,870.9130327401865
116,17.85937948664699,802.7205448845395
117,4.146001308578574,185.7247687917467
118,19.834644410888394,893.5142769367379
119,11.985383153681127,539.4932858580946
120,17.943114559201387,807.8038938806395
121,19.913139998299847,895.8177764058963
122,7.066743888263641,316.51509341386617
123,2.4455983228372613,109.30666677865905
124,5.06522583426537,229.4149227784241
125,9.491284191694584,427.705821397895
126,18.178105909388734,818.4304846493678
127,19.127346294585408,861.868315550747
128,0.15449178958201562,6.729532656183975
129,11.34994005727924,511.9140399074821
130,9.275800069972867,416.04003128308375
131,4.935729121571784,222.05506131966408
132,2.6636748296373955,119.57605061363672
133,7.502559364525066,337.22449255374164
134,20.953548975833762,943.987357041056
135,7.182287378239005,322.9638586304169
136,11.528680483185914,517.4548502804755
137,15.62264353100395,702.3625374262494
138,8.080657830650978,363.0241553742403
139,21.595157393799127,971.6960147380858
140,21.387717665380247,963.6127713690247
141,5.595162129452537,253.06218496381484
142,11.049966797608567,495.9194021516927
143,6.686184662594881,301.7261272826119
144,6.329788763943725,285.17513045442814
145,0.8197099412118398,35.453974641267536
146,13.545874088442151,611.0642756004399
147,11.170644960641367,503.05673662383106
148,1.1439722499997633,52.957657473579786
149,6.192143649702476,280.12048038933784
150,20.183686354814526,908.345953301583
151,5.3235975703771645,238.19841405333682
152,3.219886046471624,144.47206589269422
153,10.876728006168067,489.26668947511195
154,21.903343424680017,986.1597666968681
155,5.379006033588898,240.58137485393917
156,14.936345497908412,670.6780342435925
157,16.92488034063817,763.1129797451642
158,5.280834310942215,236.7121720088041
159,16.18258552470799,727.4931812000771
160,8.172958504872293,366.29537662375486
161,14.05124067985732,633.4848574757028
162,14.078438016908772,634.931588753967
163,11.906104090550189,537.0232403913166
164,2.0064393345424065,88.87754242568896
165,18.562277679760843,836.4334085652501
166,7.128445888260796,319.7473263198311
167,4.1448557866634275,185.68908960763446
168,0.9061142567725314,39.59176300542311
169,13.13095429307204,590.7658452374709
170,15.056985818717388,676.8897851316659
171,0.3686184206190256,15.729676405108345
172,11.379845739984022,512.8876740887171
173,5.033239448843066,227.7971154507978
174,14.337173120209997,643.9564814055448
175,3.874809533444254,175.35712391538488
176,15.354171957832577,691.3808416046805
177,8.594118806678608,386.9625384241087
178,20.816221971927433,937.8178345452695
179,3.056020981022072,136.23363516880028
180,7.5792522455613,339.71803061216093
181,2.521633805346424,112.00476071454494
182,20.54874707285695,923.4516187495271
183,19.49643007513291,875.8886578606425
184,5.732036171447902,258.78333202214037
185,14.666312134092866,661.4761126057766
186,18.160493337804798,817.910712961603
187,12.337795813321385,556.144545594911
188,11.770012852355698,530.550341529977
189,5.374495353343371,240.3662678928333
190,2.0689503956866493,92.34296733737577
191,19.93812795451837,896.5477779668623
192,20.00929015918512,898.9928480027652
193,14.068921272739288,634.439053114699
194,7.533995356637793,338.1662843668145
195,7.760212769170241,349.194574850863
196,16.13234841933865,724.645474132982
197,19.935783554501715,896.4775531878829
198,19.71303165033594,888.4214864188654
199,17.330567685724972,779.4458642061871
200,14.267369914539728,641.779915296737
201,1.869776999889974,83.56509492972725
202,3.591749202102528,160.64856986683867
203,19.96787085615732,897.48589773056
204,13.476201325768665,607.4907844494485
205,0.20437892481399217,8.225830825550501
206,2.2549231748007132,102.97078562614995
207,14.744483757956795,664.5814681560721
208,0.11247964102708193,5.53160344755545
209,3.573512253722192,160.07696516105713
210,12.194084208146359,547.5410441081426
211,15.375448837615405,691.9896805822245
212,14.48802798894668,651.2202511892086
213,4.983762432456884,224.9878099959929
214,15.82620491883413,713.6354297539679
215,5.272201944373335,236.44125132246523
216,7.231104403539282,325.96073957263275
217,16.588697891511647,745.339094743928
218,14.43628664549366,648.3011207886966
219,18.871631344315066,847.850577067903
220,14.613619828896518,658.7702906430632
221,12.62908007412159,567.2522539510386
222,2.081661507290944,93.10495084340312
223,8.171462290209634,366.23143871804666
224,5.893385948482788,263.8041309736265
225,5.421992075090746,242.80957902378609
226,21.622456772276568,972.480323482225
227,8.735504992594675,391.61434119374087
228,19.82325678171363,893.1403750393558
229,14.025302799939174,632.0048111747049
230,17.662473412036633,794.4220105238951
231,11.16971318011538,502.9997294391057
232,12.820086325030202,576.5560206022524
233,10.944837640419198,491.3591629851608
234,4.3387330621787665,194.66228039528315
235,16.054491450255675,721.0473014533945
236,6.239385832019018,282.18675406258546
237,0.5403548095878631,25.76235776218733
238,14.343828797937062,644.1943456652507
239,3.9357928757121985,178.5889251867736
240,20.899079652286982,941.938722689183
241,21.198412822279717,952.521267782245
242,20.330319782676632,916.3545037323423
243,8.225748894565431,368.8144788684225
244,0.34348036730816506,14.292054312505897
245,20.62930139083834,926.8861955337593
246,9.515203295940319,429.1230684068381
247,21.481218200970435,968.0587288089647
248,21.413777268650062,965.0068557360618
249,18.955765677052447,851.7090815561194
250,6.54330871265746,293.1950571957979
251,8.557727302265006,385.8908740587323
252,18.91414825593015,849.6392414481015
253,7.042711225695059,315.4373111496047
254,3.7665054819131663,168.7945427457408
255,12.373361387963337,558.1216238047414
256,20.803439425795133,937.0851694644364
257,15.4673288149994,694.8012301412062
258,12.668026001985886,568.6551820037702
259,2.159477639350412,97.86457595470849
260,13.66682725998155,615.3538843222973
261,22.001196668983628,991.5401817380518
262,3.1129781163672003,138.59077799492542
263,11.51843671919415,517.080204997406
264,19.497179376176785,875.9256082493021
265,16.46152483898232,741.5393166240345
266,15.489238688783733,695.6157153568644
267,15.610757421935762,701.6554654682354
268,7.988692249327892,360.3482923721526
269,6.52426320587763,292.1928314167968
270,17.98580345507808,810.350380293466
271,18.002519881759575,811.2941546001119
272,19.268273746224526,868.0521727147282
273,20.29423450125492,914.6792785144548
274,11.363164419131952,512.3582410654163
275,11.144806548604436,501.46669180741685
276,17.739892865928336,796.9422056096474
277,14.443642906172558,648.6930699635309
278,15.599263939060075,700.9854952971326
279,17.684281543024465,795.0665722006187
280,19.777896484834805,891.4591950183116
281,7.511003485589685,337.4702740062535
282,8.3462878364432,375.92606389308304
283,2.088487552019311,93.5190989600022
284,12.850669799914979,578.4394456420384
285,0.7987171954831574,34.65092022308357
286,10.34662262516578,464.87018489479823
287,12.058769660168368,541.6600262566567
288,6.367583380628542,286.24952573789875
289,13.129628012644684,590.7282415173912
290,0.6777833319788762,30.956623571921625
291,0.8299597499825426,35.87405414393207
292,18.280012459103517,821.4701194730637
293,8.004236475805842,360.8230449144031
294,2.823566947819662,128.56034460215096
295,11.605405778995653,520.851241956151
296,17.110967846635795,769.4003682156367
297,4.796022833263181,214.32131371129768
298,13.84201057375556,621.4064487831765
299,1.8966103331948443,84.39033871110357
300,1.1484826926357266,53.14618310852364
301,11.8078807015144,532.6666947077861
302,12.014113813557922,540.3093113334212
303,14.165108922182368,638.6669864924676
304,16.1353629716147,724.8063691732592
305,21.6856017658341,974.5404755321522
306,11.473341073359896,515.6044130311926
307,7.176810509805466,322.6276189549251
308,17.670804328193412,794.6644283929406
309,6.018494472490538,270.0500071401131
310,9.754920460125247,438.66872210755645
311,1.7434751409392435,79.72872799003218
312,0.5633498536768335,26.850632068903007
313,21.39218699284278,963.8594084282811
314,18.577336011382354,837.2595885426115
315,15.466093468748845,694.7575897494814
316,9.087843209205996,410.1636405098846
317,3.8509848904632396,173.95516836038593
318,3.476378726024134,157.24921043181587
319,5.560953292546563,251.14037956461635
320,12.205036993469342,548.1533986811274
321,15.879909393334717,715.5970636570034
322,14.671052815949583,661.6954928893559
323,6.2207532654653965,281.4208341216461
324,21.21922845918209,953.6147939586277
325,16.397709259905966,739.3203835460765
326,12.318978944697792,555.0347249914367
327,13.593794360763383,613.019026808219
328,9.324445831728665,418.11152410459107
329,5.505133100025721,247.76103898952456
330,7.910503970028035,357.46630900974696
331,16.84102467698598,758.6214926620363
332,0.31985530288346375,13.023193881850418
333,2.579392011264805,114.71455438987135
334,1.0222809338167278,46.56469633479221
335,0.9050844959771142,39.53493585540483
336,19.010235200244605,854.8180848221048
337,15.636841319556082,703.2218942332979
338,10.53719620194056,473.43687950315723
339,2.174092458911144,98.7290422095979
340,10.924797224818496,490.69684437686016
341,10.521594906234792,472.52015096149967
342,3.848930442444782,173.8317526521119
343,9.641147760843845,435.1625813105259
344,8.855660764386077,397.9452186622439
345,13.685557734493699,615.8871633215649
346,14.113192241503194,636.5932483751789
347,1.0067557727121004,45.61854194173575
348,8.324724769477138,374.5987428224539
349,13.90799812698303,624.9048996893496
350,11.18080574622417,503.6754008373398
351,19.033107581962714,856.2094403253162
352,14.637636258198778,660.0619754179364
353,3.620765046253993,161.64455725290114
354,1.5681943866762187,70.83403879724077
355,14.275983960140346,642.0271283047484
356,0.5891402342582625,27.95498729844075
357,13.017235139410294,587.1630869618016
358,20.894005364999057,941.7217541546288
359,12.788315063908422,574.6424978871185
360,8.625998360144932,387.86777076077584
361,14.295293743163404,642.596273399638
362,10.183397566478147,459.7023006257877
363,12.12481754035411,544.1274924131232
364,20.92144019503389,942.839397779193
365,8.580058617794982,386.5581673321162
366,21.359790307198093,962.0113246659159
367,20.118903154579193,904.4218238615289
368,4.350914106428809,195.40271559436533
369,1.5413622416703434,69.18040834042817
370,2.2395111417205924,102.24709850382759
371,0.40492945892332727,17.9166730645831
372,2.0987324612428533,94.1454905806952
373,15.177928298141264,684.162726186938
374,1.5819699657828663,71.67633155477787
375,7.088347339861362,317.57445853515515
376,18.77500691043232,844.7547331884041
377,0.517154127462797,24.568854117704042
378,18.099299613087464,815.8425253681893
379,6.263439439408887,283.08661685917514
380,2.6258850582590276,117.29968898767478
381,15.483048119203346,695.3775384078721
382,13.976507706219643,629.0514138086621
383,19.499378078378953,876.0346135758614
384,16.334912084530796,736.4650304971804
385,17.855131786329967,802.4756537235481
386,6.267434946029033,283.2271415820167
387,3.9431009728827293,178.93358481442246
388,16.6803278142413,749.1933854898201
389,17.92966087260587,806.9772829900226
390,22.01122537779274,992.0047290658007
391,9.16928170914281,412.6667671886473
392,8.26706857317296,371.10904652638607
393,17.25362134982215,775.045620890457
394,7.573412005622618,339.50076945992663
395,20.68349612452366,929.8304561293498
396,19.075838929844707,858.8382714763203
397,9.53320060833374,430.14696042258055
398,16.68602372869994,749.482926634921
399,16.76761942410405,754.1371864274386
400,2.291641529687391,104.51855148027909
401,20.056731259545924,901.0861684214829
402,11.22783049884127,506.4190339897471
403,18.365721469060926,824.9993424963006
404,7.1122133562358165,318.8381729464586
405,19.900516188804456,895.4589709960392
406,8.648926194092512,388.538380348085
407,0.24083669956218579,9.494031355013401
408,20.119599475983637,904.4623157642375
409,2.0285928174696344,90.04059220516743
410,7.09585861312033,317.96207996161354
411,21.112488156684552,948.8265908998279
412,21.124603265279024,949.2685969741942
413,12.74306418051747,572.1069626774548
414,14.04082693710665,632.9010716647107
415,9.96545604396266,447.6050141079706
416,6.515794926623656,291.76704067933315
417,7.30365656377591,330.05763986625163
418,14.944854579489743,671.0339502899026
419,16.719433987504,751.2878385804615
420,17.590645416129966,792.346421122882
421,17.547069839878976,790.8979470525837
422,2.026802289970897,89.94362370823595
423,10.987117882279588,492.9556802876847
424,1.2790835559254286,57.407346197229
425,12.211752940527456,548.536881773112
426,9.811788919408377,440.417316173126
427,19.726759616851105,889.127778202208
428,7.798111390046192,351.51550258866513
429,2.601489253946797,115.9048902337498
430,3.177592934507463,141.96207387194443
431,16.922458482610494,762.9996544364461
432,13.738179184805801,617.4199504268396
433,2.2471705805064497,102.61223192092555
434,1.8690401358888318,83.54331956456373
435,15.577091810202665,699.7403367843365
436,1.6169556969820784,73.75274734046613
437,18.26355687311903,820.9281265318966
438,15.694271714588805,706.7486673984497
439,1.807750680931106,81.7879679687304
440,1.885282535226487,84.03343695672856
441,21.925323966692787,987.4755015922636
442,8.317128794580452,374.1302966658247
443,8.23649215704202,369.3869401802174
444,18.062212605722276,814.2995672489083
445,21.04996838630797,946.8459443862906
446,21.91113475161935,986.6306750992973
447,16.741737450198702,752.5788941261707
448,8.36132412290924,376.8411732034206
449,1.8555714821926392,83.15119210560786
450,17.26993146505415,775.9134122673415
451,12.408983327462334,559.8970676743128
452,9.427155761043919,423.77333330917963
453,20.1412085576608,905.7435068316598
454,2.4710551623589185,110.11797609680652
455,10.947224539796869,491.44166968800783
456,0.2523032170537571,9.93606898434988
457,10.414680933202805,467.230584760755
458,1.25118390404083,56.61516414240203
459,2.640398139290487,118.16114696077705
460,2.611694372824553,116.47911734191779
461,14.42689560257919,647.8137743460138
462,16.578775094787186,745.0054477052388
463,12.963750335492435,584.8371663119256
464,21.381612188323153,963.271206664206
465,8.330457322748979,374.95238588573704
466,6.349157472930238,285.7261541218891
467,19.302202848654673,869.0910981684094
468,4.968796411543392,224.0860438017103
469,21.404945320902474,964.5466288322963
470,0.27009943755147425,10.668111858619598
471,21.55286281572531,970.4814108450752
472,0.959109154457247,42.68930326768403
473,19.803180304401582,892.4372173975721
474,11.726691313028885,527.9416626590807
475,22.065884358206674,994.215382110688
476,1.6399236607866414,75.03917697639852
477,12.307872986696015,554.3649335696305
478,21.540056347091088,970.0941665964659
479,11.624396537114418,521.8540710832099
480,13.986636403005834,629.6748384233308
481,15.461081977435935,694.5828869980984
482,10.10091255039496,455.7281290302869
483,13.945735112979188,627.157827257359
484,12.984762487180005,585.8137122594968
485,20.02573356646642,899.6714717191429
486,1.0099195631435083,45.81235956212154
487,6.243626435382895,282.3524358001616
488,21.12025520170131,949.1072547831203
489,19.78363964202036,891.6910797304664
490,10.125705617460289,457.04877265938507
491,13.780724395589704,618.8430745725457
492,6.164026288469614,278.69799255451716
493,4.1804702160835845,186.87345877032632
494,10.304408998666268,463.6433510240696
495,7.852271733912285,354.62626370090464
496,12.970135818908268,585.142556288191
497,1.727436376999663,79.12784391998365
498,21.653217948137033,973.4242215549978
499,21.915794321768953,986.9100946818953
500,15.514704755994337,696.6669629175589
501,11.913252585424898,537.2748891029604
502,6.878391473029506,310.1135783808296
503,18.084333771265523,815.2498108812011
504,15.216248278975096,686.1790486009111
505,3.6137097632198065,161.39111615347505
506,20.24282632208539,911.9068990120173
507,18.278605398292644,821.4223826211503
508,21.106664739820534,948.6222450251543
509,16.127100186408,724.3688970354249
510,13.631448798573109,614.2953133225967
511,9.294289695347086,416.7766140293706
512,20.727299630089185,932.4621806774915
513,19.245864211120185,867.2937986539065
514,1.004859335693098,45.50217282707176
515,0.5859327666056001,27.82426623705903
516,8.36585259728999,377.11388529531143
517,18.012296239596285,811.827582383271
518,21.939469540332098,988.2970192414392
519,3.342597580078404,151.73999439409772
520,13.202904785603003,592.9691214775706
521,8.464241258467146,382.39030996523235
522,21.553653284768963,970.5048718200297
523,18.713753847460193,842.9675873952814
524,18.62952677135862,839.8279445498124
525,10.415403550999338,467.2595073958896
526,9.218211163059227,414.08470893698944
527,6.075712709571249,273.5393927712381
528,1.252788814465047,56.66112451504852
529,19.216052805667847,866.1649330163476
530,18.06446686955728,814.4005409076275
531,22.215948295247344,998.7690843896802
532,22.14748526830901,996.7529213212696
533,12.342926791169498,556.4404572282376
534,17.088609226233565,768.7518783951404
535,20.99479399738729,945.2693900222673
536,18.8810531261647,848.2188250586182
537,5.49662448318217,247.23618520904535
538,10.012091895779855,450.43075117040814
539,2.8702092255887774,130.45044977055596
540,21.20113393908272,952.660085438464
541,13.470547432241778,607.1676134314492
542,5.080951233410283,230.14272141261554
543,14.926681875685706,670.2896545313064
544,13.736183121286574,617.3585419502028
545,7.959171511840899,359.37126958013766
546,2.523502048880645,112.08281641444941
547,14.923848790951102,670.1789142652324
548,11.56239335341763,518.8147583460169
549,17.16263092745865,771.0712611770977
550,11.559188913599852,518.6766913822767
551,18.937366673745334,850.7562399653438
552,12.26459641721079,551.7059023537029
553,12.465288256341918,562.2330389881315
554,19.481191170185443,875.1593373185482
555,8.966285915831046,404.6089810032879
556,2.978116187792016,133.76950511384186
557,0.6396150291853105,29.787472061866342
558,16.7808279038582,754.9475094319736
559,13.78465669674366,618.9877333139896
560,15.646217068871634,703.795696333663
561,4.732536922420238,211.84264358329986
562,3.03047723526155,135.3518514856907
563,0.3232147926195984,13.198141484947826
564,7.790834640146599,351.0748595287285
565,13.109281930102956,590.1513538059455
566,8.716534335549607,390.84028381272884
567,9.721664933860646,437.7242499644445
568,20.092415433194407,902.9276828841868
569,7.739010378295563,347.8901525975135
570,11.421988647995796,514.1230809997916
571,17.414511394247622,784.5534984900276
572,8.812061829361559,395.3986342669573
573,13.824148893952744,620.5887877620304
574,19.163637972149893,863.7941089955139
575,21.10045830350316,948.4098984055531
576,3.268299576200843,147.4492037422094
577,20.590836114699876,925.0996574346686
578,10.935917623989738,491.0579198442289
579,5.738764184421296,258.9908330697343
580,10.203016805294695,460.4670463480965
581,21.778501673010602,978.7364987113524
582,10.947068755397103,491.43625947438244
583,7.305591339722404,330.1563584004016
584,14.075574540371683,634.7850142232726
585,5.336569306182069,238.70636215038675
586,1.685851735748087,77.358129151377
587,2.8639938202366495,130.22046376344335
588,2.8454630879504985,129.49592068366331
589,3.375615411384319,153.39135766344248
590,3.085048281098003,137.36200016222338
591,14.241660995626992,641.0506843267182
592,4.04177965331433,182.67877913802496
593,7.681495184974738,344.505219747804
594,19.928631331244706,896.2658730004986
595,10.532480894730496,473.1571609218749
596,14.83461641157838,667.2600140339771
597,3.8293304711473297,172.64015554289085
598,4.27308930685935,190.9335241005499
599,0.9081914725884191,39.706865494223074
600,3.7541125127147676,168.06092575388774
601,6.190896422932414,280.06035377983596
602,3.9335663172610404,178.4819679057266
603,1.971167416823458,87.20432293253634
604,2.680797135568907,120.63062852309834
605,10.239528178505017,461.72837945617334
606,4.585193742350945,207.40515434376522
607,8.094885801068344,363.45554079754896
608,11.187050463441265,504.05233534465435
609,15.342107302874785,691.0258229416783
610,0.8736031075799764,37.879067048318255
611,17.764675531312058,797.9321707943916
612,13.953341988686839,627.6238345766824
613,1.816867376641598,82.05065494320019
614,19.41285831348394,872.4058646961488
615,20.463831122929182,920.8269902334148
616,1.35728799677475,59.8392275375986
617,6.152836625493416,278.09501112724257
618,17.915583995401363,806.1090493173829
619,16.62799311963685,746.8090851267124
620,4.1004670968083845,184.38354423747606
621,4.652207185260229,209.42375468712785
622,8.232713395364044,369.18347140967353
623,10.767177448689363,485.85645206298835
624,13.738994922895465,617.4451590638852
625,8.198080879328275,367.43088786609474
626,10.278549247403287,462.9074935820108
627,16.610465291861257,746.1218727322828
628,0.815182286457731,35.2743869522998
629,5.609709874311572,253.8262092931867
630,15.85221301965672,714.6424735792798
631,19.893485281937764,895.259947568941
632,11.370609824792579,512.5984313449343
633,11.824744117007015,533.5381645271117
634,2.3816002519950232,107.45890867468762
635,9.942497040521214,446.2850843552828
636,11.83593925455607,534.0892363830849
637,5.388233414105104,241.03294362124106
638,5.983182909986243,268.0304105160911
639,8.384092513436059,378.19386599944573
640,0.4460266172828082,20.446100364802383
641,7.157314790737295,321.4429034202442
642,4.698844599923214,210.769334233839
643,7.277718937286991,328.6744316290847
644,2.6613807070944713,119.43532682217024
645,19.78949512755322,891.9214968795229
646,13.190943412312192,592.5671341021642
647,15.091162647655326,678.9734696717335
648,17.53713863571863,790.5295455007255
649,11.076493309534605,497.37296758650285
650,1.9315619574983043,85.59659143301114
651,11.935700929301062,538.0189846140995
652,13.040913733797312,588.0322123328841
653,16.565321648540667,744.5730320790699
654,9.592434360659542,433.15864096269416
655,2.8351178399014167,129.0648745339452
656,6.306131239971654,284.47963432588267
657,8.068495475525225,362.6676251205472
658,14.353716474035583,644.5607535018511
659,12.68396232597582,569.3021447424165
660,7.913260575507694,357.58541646875454
661,21.922561084288436,987.3124772487255
662,13.461662652375269,606.6519339644212
663,5.2717064830221,236.42593849668728
664,2.261832724897861,103.28094478965846
665,3.396869759651823,154.34947477366188
666,5.465727297433514,245.34798333665785
667,3.5706971835456813,159.99168275402914
668,4.145933867806795,185.72266445424995
669,6.335448193196601,285.3370854339681
670,3.8527465621056627,174.06072164124154
671,19.92812054725389,896.2508906804544
672,1.7829721258142712,81.04694168288627
673,11.65580865711677,523.6301288778706
674,9.119929488659144,411.22149998680635
675,21.830635931302364,981.7087687219498
676,2.489753381512274,110.76748327100331
677,8.841235534349815,397.0807599169801
678,21.54378740611931,970.2084800740548
679,19.233491686532894,866.8432773777798
680,18.157157132206223,817.809588667148
681,5.731173934331996,258.75640926093615
682,3.7975019420014626,170.67957434868828
683,14.85873822054291,667.9661316921225
684,20.652799758390795,928.1075107549734
685,12.372508733642885,558.0764390771023
686,12.702504210442218,570.1132722330947
687,6.2217576368952034,281.4637295153376
688,17.09984295982082,769.0744703380547
689,4.156527745722742,186.05938818700517
690,7.192871920094303,323.6158926881594
691,9.454143080364817,425.4314066168348
692,11.280230637432334,509.10341718536455
693,5.386882942557339,240.96589681229437
694,2.5519294386489673,113.35003101343695
695,13.569334276480722,612.0725434308202
696,6.414012294227906,287.64989252847306
697,12.916404920502494,582.3533245990214
698,3.4302825616489403,155.6893667483445
699,10.692002263440388,482.5433468237918
700,11.835320723368575,534.0593803453139
701,1.1516341516094868,53.275713560813756
702,7.480095070976013,336.58413864449386
703,2.986992820866094,134.0241752329452
704,1.4083326771726166,61.87568784427807
705,21.999116275332117,991.4414871314407
706,7.163418777216066,321.81127761594
707,17.997209907880777,810.9984942373933
708,5.65868121697253,256.12185759074725
709,15.144504938309538,682.2320811943106
710,16.893952441993033,761.5860248297892
711,13.236416457952096,594.211156952595
712,10.479470856670186,470.2032951813229
713,9.152020314383746,412.1753983905023
714,7.752628145399894,348.72683313082507
715,20.656203205507243,928.2919003702998
716,18.458209061949535,830.169810854543
717,21.445042459255834,966.5255359035358
718,2.7621605219009937,125.47427333709231
719,16.241499448969872,731.0957021246478
720,20.852010151578618,939.74374832304
721,4.027401470348003,182.2239017184206
722,1.4776948303728332,65.38976401618517
723,16.469347762001313,741.7765067213559
724,12.76606918177582,573.3608273784168
725,18.707306150183822,842.7639518933186
726,3.106052813917544,138.2726170285996
727,17.672606930219782,794.7174331772587
728,4.480607112172101,203.01523442142405
729,3.636798730348989,162.25063181353832
730,3.6503510651331763,162.7976219056429
731,18.10166044958627,815.9324785248476
732,14.782160459915557,665.7593222368328
733,11.62367610598043,521.8149675964466
734,7.974010758300055,359.8764872058688
735,19.493345351402407,875.7376057820907
736,8.721002387169674,391.0168003657383
737,18.14665421047949,817.4842844944767
738,9.75855352378263,438.77305882568356
739,8.376542876109058,377.75080873501986
740,10.281773014880143,463.00019439286774
741,6.69728609253649,302.3717538262102
742,16.61354178169447,746.2386527719675
743,11.171564224277315,503.11293820074826
744,5.160282114373718,233.15252836478066
745,19.990546072768186,898.2771634461267
746,8.53091603051581,385.0236645406304
747,12.078952469199747,542.340894506421
748,20.143824688101045,905.9013821644331
749,13.871955464755379,622.9070889158488
750,2.597734237963646,115.69729854755346
751,20.88515830252167,941.3320762547434
752,13.949067846031507,627.3616937836516
753,7.442346992379692,335.4990831627048
754,3.0949349480752724,137.78046896534542
755,17.645004206006575,793.9231579665493
756,13.779394576189189,618.7947163208042
757,11.854690932807145,534.9609206935621
758,19.864279623354616,894.4217250340555
759,17.52438247165624,790.0319104121475
760,3.370552882950026,153.15081345598975
761,6.927157062123294,311.510507368621
762,5.521980884765905,248.7982749721117
763,16.532139834948378,743.580344934863
764,0.7451652163506529,32.89227726518095
765,12.664215219362589,568.5071272901039
766,16.94352634979312,763.9490403891708
767,19.483680816927766,875.2755763380071
768,7.601816638131276,340.61237143133405
769,18.25016232604473,820.5103150864434
770,2.4584830434490494,109.70806175976497
771,18.810050927433736,845.7722015220747
772,2.8330813851551646,128.9777166606724
